AÑO,CH4,CO2,CO2_ABS,N2O,SF6,CH4_eq,CO2_eq,CO2_ABS_eq,N2O_eq,Total_Emisiones,Absorciones,Emisiones_netas,CLAS_N1,CLAS_N2
1990,12.735,0.0,0.0,0.0,0.0,356.58000000002,0.0,0.0,0.0,356.58000000002,0.0,356.58000000002,3 Agricultura,3.A. Fermentación entérica
1990,12.735,0.0,0.0,0.0,0.0,356.58000000002,0.0,0.0,0.0,356.58000000002,0.0,356.58000000002,3 Agricultura,3.A. Fermentación entérica
1990,3.62581202801,0.0,0.0,0.0,0.0,101.52273678435,0.0,0.0,0.0,101.52273678435,0.0,101.52273678435,3 Agricultura,3.A. Fermentación entérica
1990,3.62581202801,0.0,0.0,0.0,0.0,101.52273678435,0.0,0.0,0.0,101.52273678435,0.0,101.52273678435,3 Agricultura,3.A. Fermentación entérica
1990,2.66944161324,0.0,0.0,0.0,0.0,74.74436517069,0.0,0.0,0.0,74.74436517069,0.0,74.74436517069,3 Agricultura,3.A. Fermentación entérica
1990,0.2879944708,0.0,0.0,0.0,0.0,8.06384518234,0.0,0.0,0.0,8.06384518234,0.0,8.06384518234,3 Agricultura,3.A. Fermentación entérica
1990,0.66837594398,0.0,0.0,0.0,0.0,18.71452643131,0.0,0.0,0.0,18.71452643131,0.0,18.71452643131,3 Agricultura,3.A. Fermentación entérica
1990,53.59084144749,0.0,0.0,0.0,0.0,1500.54356052984,0.0,0.0,0.0,1500.54356052984,0.0,1500.54356052984,3 Agricultura,3.A. Fermentación entérica
1990,0.5658414475,0.0,0.0,0.0,0.0,15.84356052987,0.0,0.0,0.0,15.84356052987,0.0,15.84356052987,3 Agricultura,3.A. Fermentación entérica
1990,4.795,0.0,0.0,0.0,0.0,134.26000000001,0.0,0.0,0.0,134.26000000001,0.0,134.26000000001,3 Agricultura,3.A. Fermentación entérica
1990,35.55,0.0,0.0,0.0,0.0,995.39999999997,0.0,0.0,0.0,995.39999999997,0.0,995.39999999997,3 Agricultura,3.A. Fermentación entérica
1990,12.68,0.0,0.0,0.0,0.0,355.03999999999,0.0,0.0,0.0,355.03999999999,0.0,355.03999999999,3 Agricultura,3.A. Fermentación entérica
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 Agricultura,3.A. Fermentación entérica
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 Agricultura,3.A. Fermentación entérica
